CODE_PAYS;CODE_MARQUE;CODE_CLIENT_ORDER;NOM_CLIENT_ORDER;VIN;CODE_CANAL_VN;L_CANAL;Type_LLD;F2MLInformation;NUM_IMMATRICULATION;GENRE;REF_VERSION;L_MODELE;L_VERSION_VEH;KM_ENTREE_PHYSIQUE;DATE_MEC_CLEAN;PRIX_VENTEVO_HT;PRIX_VENTEVO_TTC;HAB_EXT;LIBELLE_COULEUR;EMPTY_COLUMN
FR;AC;081477M;KWB AUTOHANDEL;VF7KFRHC8ES503498;C250;F2ML;;;DJ-875-AR;VP;CITROEN;DS 5;DS 5 Hybrid4 Sport Chic;113314;29/07/2014 00:00;9150;10980;M6N9;BLANC NACRE;
FR;AC;081518G;ACCES AUTOMOBILES;VF7KF9HD8ES501515;C250;F2ML;;;DD-182-PM;VP;CITROEN;DS 5;DS 5 e-HDi 115 ETG6 Executive;163539;03/03/2014 00:00;6812,48;8174,98;M09P;GRIS SHARK;
FR;AC;081524N;WARSEMANN AUTOMOBILES;VF77A9HN0EN551073;C250;F2ML;;;DN-869-CA;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;36674;07/01/2015 00:00;6024,02;7228,82;P0WP;BLANC BANQUISE;
FR;AC;020052W;GARAGE BERNARD SA;VF7SC8HR4EW563252;C250;F2ML;;;DE-614-TB;VU;CITROEN;C3 II;C3 HDi 70 BVM Entreprise;71309;08/04/2014 00:00;3667,24;4400,69;P0WP;BLANC BANQUISE;
FR;AC;081550S;KAP AUTO TRADING;VF77D9HN0CN537013;C250;LEASING / LLD;;;CN-176-HV;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;131842;28/11/2012 00:00;3750;4500;P0WP;BLANC BANQUISE;
FR;AC;081550S;KAP AUTO TRADING;VF77D9HN0DJ609469;C250;LEASING / LLD;;;CT-702-SE;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;145500;14/05/2013 00:00;3650;4380;P0WP;BLANC BANQUISE;
FR;AC;081550S;KAP AUTO TRADING;VF77F9HF0FJ602595;C250;LEASING / LLD;;;DP-938-TK;VU;CITROEN;Berlingo VU;Berlingo 21 L2 HDi 90 BVM Business;118073;12/03/2015 00:00;4700;5640;P0WP;BLANC BANQUISE;
FR;AC;020445Y;ROMANS AUTO;VF7SC8HR4EW538539;C250;F2ML;;;DE-292-SR;VU;CITROEN;C3 II;C3 HDi 70 BVM Entreprise;80427;08/04/2014 00:00;3200;3840;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF73ABHY6FJ617968;C250;F2ML;;;DQ-320-PS;VP;CITROEN;GRAND C4 PICASSO II;Grand C4 Picasso BlueHDi 100 S&S BVM Business;51673;10/04/2015 00:00;11100;13320;P0XY;NOIR ONYX;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF77A9HN0EJ806226;C250;F2ML;;;DL-624-NQ;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;75948;05/11/2014 00:00;5277,3;6332,76;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF77A9HN0EJ860140;C250;F2ML;;;DN-863-CA;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;65685;07/01/2015 00:00;5962,88;7155,46;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF77A9HN0FJ585365;C250;LEASING / LLD;;;DP-855-SL;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;59737;11/03/2015 00:00;5269,9;6323,88;M0ZR;GRIS ALUMINIUM;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF77A9HN0FN510736;C250;F2ML;;;DQ-123-XK;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;78265;21/04/2015 00:00;5429,59;6515,51;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF77B9HN0DN552919;C250;LEASING / LLD;;;DB-819-HH;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;55197;12/12/2013 00:00;6700;8040;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF77B9HN0FJ570662;C250;LEASING / LLD;;;DP-485-LC;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;82154;27/02/2015 00:00;4424,56;5309,47;M0ZR;GRIS ALUMINIUM;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF77BBHW6GJ626812;C250;LEASING / LLD;;;EC-069-HZ;VU;CITROEN;Berlingo VU;Berlingo Taille M BlueHDi 75 BVM Business;29913;23/05/2016 00:00;7786,56;9343,87;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF77M9HF0EJ555673;C250;LEASING / LLD;;;DG-079-SL;VU;CITROEN;Berlingo VU;Berlingo HDi 90 F. Multispace Mixto Largo;45506;17/06/2014 00:00;4865,96;5839,15;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7AAFHZ0F8628217;C250;LEASING / LLD;;;DP-584-WH;VU;CITROEN;Nemo VU;Nemo HDi 75 BMP Business;50182;16/03/2015 00:00;5000;6000;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7PSCFBCFR590489;C250;LEASING / LLD;;;EB-177-XG;VP;CITROEN;C1;C1 3 portes VTi 68 BVM Feel;16073;02/05/2016 00:00;6250;7500;P0P8;BLANC LIPIZAN;
FR;AC;080935Y;AUTOMOBILES DES DEUX RIVES;VF7SC8HR4EW550777;C250;F2ML;;;DE-613-EM;VU;CITROEN;C3 II;C3 HDi 70 BVM Entreprise;73133;24/03/2014 00:00;2850;3420;P0WP;BLANC BANQUISE;
FR;AC;081059H;ECKOPARK AUTO;VF7SC8HR4EW596407;C250;LEASING / LLD;;;DG-968-GE;VU;CITROEN;C3 II;C3 HDi 70 BVM Entreprise;43709;31/05/2014 00:00;2450;2940;M0ZR;GRIS ALUMINIUM;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7SC8HR4EW606177;C795;LEASING / LLD;;;DH-954-AA;VU;CITROEN;C3 II;C3 HDi 70 BVM Entreprise;85042;25/06/2014 00:00;3000;3600;M0ZR;GRIS ALUMINIUM;
FR;AC;020298N;VAUBAN OUEST AUTO;VF7SC8HR4FW507895;C250;LEASING / LLD;;;DN-864-TJ;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;82294;03/02/2015 00:00;3628,47;4354,16;P0WP;BLANC BANQUISE;
FR;AC;020499G;GARAGE THIVOLLE;VF7SC8HR4FW513732;C250;LEASING / LLD;;;DP-392-EC;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;56269;19/02/2015 00:00;3250,12;3900,14;M0ZR;GRIS ALUMINIUM;
FR;AC;020540B;GEMY SAINT NAZAIRE;VF7SC8HR4EW696241;C250;LEASING / LLD;;;DV-281-MJ;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;94860;04/09/2015 00:00;3672,43;4406,92;P0WP;BLANC BANQUISE;
FR;AC;020574N;CARPIER AUTOMOBILES VITRE;VF7SC8HR4FW566962;C250;LEASING / LLD;;;DT-568-BX;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;68401;06/07/2015 00:00;4138,52;4966,22;M0ZR;GRIS ALUMINIUM;
FR;AC;080921H;TEMPLE DE L'AUTOMOBILE;VF7SC8HR4FW538895;C250;LEASING / LLD;;;DQ-216-NY;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;35466;09/04/2015 00:00;3756,43;4507,72;M0ZR;GRIS ALUMINIUM;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7XS9HM0EZ041170;C250;F2ML;;;DJ-542-YZ;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;58591;09/09/2014 00:00;7400;8880;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7XS9HM0EZ042989;C250;F2ML;;;DL-061-BK;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;42216;20/10/2014 00:00;8900;10680;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7XS9HM0EZ044812;C250;F2ML;;;DL-467-AP;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;11287;17/10/2014 00:00;8550;10260;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7XS9HM0FZ023111;C250;F2ML;;;DS-698-WN;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;17044;29/06/2015 00:00;8800;10560;P0WP;BLANC BANQUISE;
FR;AC;081576V;BG AUTOMOBILES;VF77D9HTCBN540989;C250;LEASING / LLD;;;BY-066-KY;VU;CITROEN;Berlingo VU;Berlingo HDi 75 BVM Club;178891;30/11/2011 00:00;3150;3780;P0WP;BLANC BANQUISE;
FR;AC;081589J;SARL BERLAND;VF7NC9HD8EY561880;C250;F2ML;;;DL-372-DH;VP;CITROEN;C4 II;C4 e-HDi 115 ETG6 Business;137304;22/10/2014 00:00;5981,67;7178;M09P;GRIS SHARK;
FR;AC;081059H;ECKOPARK AUTO;VF7SC8HR4FW513731;C250;LEASING / LLD;;;DP-380-EC;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;84181;19/02/2015 00:00;3367,58;4041,1;M0ZR;GRIS ALUMINIUM;
FR;AC;133314R;SA JOSSE;VF77JBHY6HJ737632;C250;LEASING / LLD;;;EP-467-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;9236;19/07/2017 00:00;12144;14572,8;M09P;GRIS SHARK;
FR;AC;133314R;SA JOSSE;VF7NCBHZMGY501848;C250;F2ML;;;DZ-602-PP;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S BVM6 Millenium;42206;11/02/2016 00:00;9306,43;11167,72;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7SC8HR4EW695387;C795;LEASING / LLD;;;DV-270-MJ;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;51533;04/09/2015 00:00;3833,33;4600;P0WP;BLANC BANQUISE;
FR;AC;136960W;PULEO;VF7SXHMZ6HT673759;C250;LEASING / LLD;;;EQ-535-KQ;VP;CITROEN;C3 III;C3 PureTech 82 BVM Shine;7566;12/09/2017 00:00;10920,25;13104,3;P0WP;BLANC BANQUISE;
FR;AC;137002G;GARAGE GORIN SARL;VF73DAHXTEJ834902;C250;LEASING / LLD;;;DM-334-ET;VP;CITROEN;C4 PICASSO II;C4 Picasso BlueHDi 150 S&S EAT6 Intensive;90503;01/12/2014 00:00;8839,51;10607,41;M09P;GRIS SHARK;
FR;AC;137002G;GARAGE GORIN SARL;VF77B9HN0EJ709970;C250;F2ML;;;DH-098-QX;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;55505;16/07/2014 00:00;4434,62;5321,54;P0WP;BLANC BANQUISE;
FR;AC;137002G;GARAGE GORIN SARL;VF7AAFHZ0D8377290;C250;LEASING / LLD;;;CT-858-HD;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Business;85157;29/04/2013 00:00;2703,9;3244,68;P0WP;BLANC BANQUISE;
FR;AC;152418T;UGO TOMBINI AUTOMOBILE;VF77B9HN0FN546591;C250;LEASING / LLD;;;DZ-289-VP;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;54036;19/02/2016 00:00;6606,36;7927,63;M0ZR;GRIS ALUMINIUM;
FR;AC;152418T;UGO TOMBINI AUTOMOBILE;VF7NC9HD7FY530257;C250;F2ML;;;DR-255-ZJ;VP;CITROEN;C4 II;C4 e-HDi 115 BVM6 Millenium Business;60810;01/06/2015 00:00;8712,17;10454,6;M0ZR;GRIS ALUMINIUM;
FR;AC;152418T;UGO TOMBINI AUTOMOBILE;VF7NC9HD8EY538502;C250;LEASING / LLD;;;DF-900-QT;VP;CITROEN;C4 II;C4 e-HDi 115 ETG6 Business;92800;12/05/2014 00:00;6911,37;8293,64;M09V;NOIR PERLA NERA;
FR;AC;152418T;UGO TOMBINI AUTOMOBILE;VF7NC9HP0FY515254;C250;F2ML;;;DP-085-SG;VP;CITROEN;C4 II;C4 HDi 90 BVM Feel;90658;11/03/2015 00:00;6427,48;7712,98;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7SC8HR4EW695388;C795;LEASING / LLD;;;DV-286-MJ;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;53112;04/09/2015 00:00;3833,33;4600;P0WP;BLANC BANQUISE;
FR;AC;177431K;LAGARDE PERE ET FILS;VF77A9HN0FN511777;C250;F2ML;;;DR-844-RD;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;43958;21/05/2015 00:00;6572,33;7886,8;P0WP;BLANC BANQUISE;
FR;AC;177431K;LAGARDE PERE ET FILS;VF77B9HN0DN552920;C250;LEASING / LLD;;;DB-501-HH;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;62057;12/12/2013 00:00;6500;7800;P0WP;BLANC BANQUISE;
FR;AC;177431K;LAGARDE PERE ET FILS;VF7NCBHZTGY518172;C250;F2ML;;;EA-245-TL;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S EAT6 Millenium Business;68111;24/03/2016 00:00;9306,86;11168,23;M0G5;SPIRIT GREY;
FR;AC;177431K;LAGARDE PERE ET FILS;VF7XS9HM0FZ025638;C250;LEASING / LLD;;;DS-859-AX;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Business;51461;03/06/2015 00:00;9550;11460;M0ZR;GRIS ALUMINIUM;
FR;AC;177532W;SARL GARAGE LABRIT & FILS;VF77B9HN0EJ781462;C250;F2ML;;;DK-342-ZY;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;78313;16/10/2014 00:00;5350;6420;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7SC8HR4FW507898;C795;LEASING / LLD;;;DN-725-TJ;VU;CITROEN;C3 II;C3 soci�t� HDi 70 BVM Attraction;128673;03/02/2015 00:00;3000;3600;P0WP;BLANC BANQUISE;
FR;AC;193762L;SARL POTTIER JEAN CLAUDE;VF7NCBHZTGY506004;C250;LEASING / LLD;;;EB-765-FM;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S EAT6 Millenium Business;79425;11/04/2016 00:00;8327,48;9992,98;M0G5;SPIRIT GREY;
FR;AC;081027Y;GTS AUTO;VF7SCBHW6FW607358;C250;LEASING / LLD;;;DV-201-MT;VU;CITROEN;C3 II;C3 soci�t� BlueHDi 75 BVM Attraction;115693;07/09/2015 00:00;2350;2820;M0ZR;GRIS ALUMINIUM;
FR;AC;227462Y;GGE SARL MARTINEAU;VF7BU9HD8DZ901140;C250;LEASING / LLD;;;CV-600-SY;VP;CITROEN;C4 Aircross;C4 Aircross 4x2 HDi 115 BVM6 Confort;57403;12/06/2013 00:00;10400;12480;M09S;GRIS COOL SILVER;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF7SCBHW6FW690000;C250;LEASING / LLD;;;DY-454-HX;VU;CITROEN;C3 II;C3 soci�t� BlueHDi 75 BVM Attraction;102835;21/12/2015 00:00;2950;3540;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF7SCBHW6GW502865;C250;LEASING / LLD;;;DY-873-XM;VU;CITROEN;C3 II;C3 soci�t� BlueHDi 75 BVM Attraction;107331;14/01/2016 00:00;2900;3480;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF7SC8HR4CA572053;C250;F2ML;;;CJ-908-AM;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;98924;23/07/2012 00:00;2689,03;3226,84;M0ZR;GRIS ALUMINIUM;
FR;AC;227462Y;GGE SARL MARTINEAU;VF7SHBHY6GT501762;C250;LEASING / LLD;;;DZ-757-XL;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;22844;23/02/2016 00:00;8790;10548;P0WP;BLANC BANQUISE;
FR;AC;081309E;AUTOBUY;VF7YDUMFC12640303;C250;LEASING / LLD;;;DG-972-MV;VU;CITROEN;Jumper;Jumper T�l� 4-35 L4H3 HDi 150 BVM6 Club;153974;10/06/2014 00:00;8300;9960;P0WP;BLANC BANQUISE;
FR;AC;248704F;GARAGE DU CENTRE;VF7AAFHZ0E8525994;C250;F2ML;;;DL-766-VN;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Club;65851;18/11/2014 00:00;5222,83;6267,4;P0WP;BLANC BANQUISE;
FR;AC;248704F;GARAGE DU CENTRE;VF7NC9HD8FY504833;C250;LEASING / LLD;;;DN-630-LB;VP;CITROEN;C4 II;C4 e-HDi 115 ETG6 Business;42116;22/01/2015 00:00;7868,47;9442,16;M09V;NOIR PERLA NERA;
FR;AC;020495C;MIDI AUTO 56;VF7SC8HR4CA572162;C250;LEASING / LLD;;;CN-660-AM;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;156197;20/11/2012 00:00;2338,42;2806,1;P0WP;BLANC BANQUISE;
FR;AC;263334H;GARAGE BOUSCATEL;VF77A9HN0EN553412;C250;F2ML;;;DN-050-FB;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;46390;13/01/2015 00:00;5679,4;6815,28;P0WP;BLANC BANQUISE;
FR;AC;263334H;GARAGE BOUSCATEL;VF77B9HN0FJ525011;C250;F2ML;;;DR-865-KW;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;72804;12/05/2015 00:00;6928,88;8314,66;P0WP;BLANC BANQUISE;
FR;AC;263334H;GARAGE BOUSCATEL;VF77JBHY6GJ585948;C250;LEASING / LLD;;;EA-394-QE;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR;22688;21/03/2016 00:00;9634,28;11561,14;P0WP;BLANC BANQUISE;
FR;AC;263334H;GARAGE BOUSCATEL;VF77JBHY6HJ739431;C250;LEASING / LLD;;;EP-634-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;30309;19/07/2017 00:00;11469,17;13763;M09P;GRIS SHARK;
FR;AC;263334H;GARAGE BOUSCATEL;VF7NCBHZTGY519600;C250;LEASING / LLD;;;EB-515-DB;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S EAT6 Millenium Business;48059;06/04/2016 00:00;9784,61;11741,53;M0KU;EKU  BLEU ENCRE OU DARK BLUE;
FR;AC;263334H;GARAGE BOUSCATEL;VF7PSCFBCFR593476;C250;LEASING / LLD;;;EB-729-XG;VP;CITROEN;C1;C1 3 portes VTi 68 BVM Feel;20110;02/05/2016 00:00;6450;7740;P0Q9;AGRUME;
FR;AC;423787X;GGE RAUCOULES;VF7SC8HR4CA572177;C250;LEASING / LLD;;;CM-658-BK;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;86278;22/10/2012 00:00;2822;3386,4;P0WP;BLANC BANQUISE;
FR;AC;020405E;PARASCANDOLA;VF7SC8HR4DA505866;C250;F2ML;;;CV-463-QX;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;60948;10/06/2013 00:00;3075,09;3690,11;P0WP;BLANC BANQUISE;
FR;AC;020540B;GEMY SAINT NAZAIRE;VF7SC8HR4DW533770;C250;F2ML;;;CS-606-NS;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;111648;08/04/2013 00:00;2793,06;3351,67;P0WP;BLANC BANQUISE;
FR;AC;304606U;DENIAU AUTOMOBILES;VF7XS9HM0FZ015717;C250;F2ML;;;DW-412-EC;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;54292;30/09/2015 00:00;7150;8580;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF73DBHY6GJ630050;C250;LEASING / LLD;;;EB-394-MC;VP;CITROEN;C4 PICASSO II;C4 PICASSO BlueHDi 100 S&S BVM ATTRACTION;25909;20/04/2016 00:00;9950;11940;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF77A9HN0DJ838083;C250;F2ML;;;DA-695-ZH;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;121803;02/12/2013 00:00;4400;5280;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF77A9HN0DN555979;C250;F2ML;;;DD-592-PD;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;113727;03/03/2014 00:00;4300;5160;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF77B9HN0DJ687104;C250;F2ML;;;CW-143-GA;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;123143;26/06/2013 00:00;5026,33;6031,6;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF77B9HN0FJ603932;C250;F2ML;;;DW-564-EC;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;38475;30/09/2015 00:00;5950;7140;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF77B9HN0FJ603933;C250;F2ML;;;DW-488-EC;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;39926;30/09/2015 00:00;7000;8400;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF77D9HTCBN540731;C250;LEASING / LLD;;;BY-922-RK;VU;CITROEN;Berlingo VU;Berlingo HDi 75 BVM Club;124932;06/12/2011 00:00;3750;4500;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF7FC8HZCAA574244;C250;F2ML;;;AS-878-XV;VP;CITROEN;C3;C3 Classic HDi 70 BVM;7330;28/05/2010 00:00;4100;4920;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF7FC8HZCAA574249;C250;F2ML;;;AT-345-PH;VP;CITROEN;C3;C3 Classic HDi 70 BVM;10991;08/06/2010 00:00;4600;5520;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF7NC9HP0FY525956;C250;F2ML;;;DR-074-VD;VP;CITROEN;C4 II;C4 HDi 90 BVM Live;29089;27/05/2015 00:00;7892,27;9470,72;P0WP;BLANC BANQUISE;
FR;AC;020850N;PSA RETAIL TOURS;VF7SC8HR4CA614779;C250;F2ML;;;CP-645-PS;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;90305;08/01/2013 00:00;2232,19;2678,63;P0WP;BLANC BANQUISE;
FR;AC;311747V;SARL JACQUELINE;VF7SH9HP4FT543105;C250;LEASING / LLD;;;DN-257-VJ;VP;CITROEN;C3 Picasso;C3 Picasso HDi 90 BVM Business;114571;04/02/2015 00:00;6151,17;7381,4;M0ZR;GRIS ALUMINIUM;
FR;AC;311747V;SARL JACQUELINE;VF7XS9HM0EZ043920;C250;F2ML;;;DL-645-KV;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;65528;31/10/2014 00:00;7650;9180;P0WP;BLANC BANQUISE;
FR;AC;329037N;SARL GGE LAUVRIERE;VF77B9HF0EJ677570;C250;LEASING / LLD;;;DG-515-CJ;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 90 BVM Business;93413;26/05/2014 00:00;4350;5220;P0WP;BLANC BANQUISE;
FR;AC;329037N;SARL GGE LAUVRIERE;VF77B9HN0FJ539332;C250;LEASING / LLD;;;DP-374-WH;VU;CITROEN;Berlingo VU;Berlingo 20 L1 e-HDi 75 BVM Busines;66601;16/03/2015 00:00;5650;6780;P0WP;BLANC BANQUISE;
FR;AC;329037N;SARL GGE LAUVRIERE;VF77JBHYMGJ714865;C250;F2ML;;;EC-333-ZD;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 S&S ETG6 SHINE;17127;10/06/2016 00:00;12750;15300;M0T6;BLEU KYANOS;
FR;AC;081309E;AUTOBUY;VF7SC8HR4DA503902;C250;LEASING / LLD;;;CP-740-WX;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;178619;16/01/2013 00:00;2300;2760;M09V;NOIR PERLA NERA;
FR;AC;Z000411164;GARIADOR;VF7SC8HR4CA612697;C250;LEASING / LLD;;;CQ-777-YV;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;95950;19/02/2013 00:00;2250;2700;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF7SC8HR4DW630840;C250;LEASING / LLD;;;CZ-646-KR;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Club Entreprise;151889;10/10/2013 00:00;2114,06;2536,87;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF7SC8HR4DW653789;C250;LEASING / LLD;;;DD-537-KC;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Club Entreprise;54462;25/02/2014 00:00;3388,33;4066;P0WP;BLANC BANQUISE;
FR;AC;081003X;FORUM AUTOMOBILES;VF7SC8HR4DW606573;C250;F2ML;;;CY-656-NW;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Club Entreprise;79333;13/09/2013 00:00;3400;4080;P0WP;BLANC BANQUISE;
FR;AC;081059H;ECKOPARK AUTO;VF7SC8HR4DW565943;C250;LEASING / LLD;;;CV-855-EQ;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Club Entreprise;128110;29/05/2013 00:00;2050;2460;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF7SC8HR4DW594683;C250;F2ML;;;CW-099-RP;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Club Entreprise;65993;08/07/2013 00:00;3200;3840;P0WP;BLANC BANQUISE;
FR;AC;020105D;BERREZAI SAS  GGE COTE D'EMERAUDE;VF7SC8HR4EW604562;C250;LEASING / LLD;;;DG-105-TA;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;57614;17/06/2014 00:00;4015,5;4818,6;P0WP;BLANC BANQUISE;
FR;AC;020157K;DELEGLISE AUTOS SA;VF7SC8HR4EW588949;C250;LEASING / LLD;;;DH-712-LP;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;111654;08/07/2014 00:00;3354,33;4025,2;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF7SC8HR4EW613876;C250;F2ML;;;DH-769-BH;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;78237;26/06/2014 00:00;1894,01;2272,81;P0WP;BLANC BANQUISE;
FR;AC;080903N;FARINEZ;VF7SC8HR4EW553805;C250;F2ML;;;DF-420-SY;VU;CITROEN;C3 II;C3 HDi 70 BVM Club Entreprise;123016;14/05/2014 00:00;1000;1200;P0WP;BLANC BANQUISE;
