clef;VIN;contrat;reference_version_id;code_mcclbp;Marque;Modele;Carrosserie;Carburant;Litre;Boite;Puissance;4RM;DateMEC;KM a date cote;Type;KM_VR;B2C today TTC;Date Cote;B2C futur TTC;ignore;Genre;metal;SurKM;DateVR;DateMEC;PRIX_NEUF_HT;B2B brut TTC;deprec_mensuel;km_vr_comment;date_vr_comment;Profil;Nb Ref;Ref Proba;RPI brut;RPI ambition;ambition;B2B ambition TTC
5145591600002022-04-17 00:00:00;vf77mbhy6jj768550;5145591;117984;VO-59-1162-2-22-1-1.60-100--CABINE APPROFONDIE-N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;100;N;2018-10-18;610;ref;60000;16017;2018-11-12;11124;;vu;N;0;2022-04-17;2018-10-18;20100;9391;0.991583;;;observable;1;0.8867;0.8442;0.7947;-0.0495;8840
5146874200002019-08-26 00:00:00;vf77sbhy6jj642253;5146874;112677;VO-59-40-2-13-1-1.60-100---N;CITROEN;BERLINGO;MONOCORPS;DIESEL;1.6;MANUELLE;100;N;2018-08-27;3570;ref;20000;15935;2018-11-12;14613;;vp;Y;0;2019-08-26;2018-08-27;19375;12494;0.992159;;;observable;1;0.8571;0.8550;0.8280;-0.027;12099
5142317200002019-09-16 00:00:00;vf77sbhy6jj648975;5142317;112677;VO-59-40-2-13-1-1.60-100---N;CITROEN;BERLINGO;MONOCORPS;DIESEL;1.6;MANUELLE;100;N;2018-09-17;2420;ref;20000;15935;2018-11-12;14414;;vp;Y;0;2019-09-16;2018-09-17;19375;12324;0.991439;;;observable;1;0.8571;0.8550;0.8280;-0.027;11935
103970180071200002021-10-24 00:00:00;vf7aafhy6h8887227;10397018007;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-25;660;ref;120000;11944;2018-11-12;6497;;vu;N;26400;2021-10-24;2018-10-25;15800;5027;0.983823;;;observable;1;0.8543;0.7737;0.7217;-0.052;4689
103982290061200002021-10-02 00:00:00;vf7aafhy6h8887509;10398229006;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-03;3070;ref;120000;11733;2018-11-12;6451;;vu;N;26400;2021-10-02;2018-10-03;15800;4992;0.983791;;;observable;1;0.8543;0.7738;0.7219;-0.052;4657
10398230300470002021-10-03 00:00:00;vf7aafhy6h8888940;10398230300;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-04;1160;ref;47000;11818;2018-11-12;7082;;vu;N;0;2021-10-03;2018-10-04;15800;5979;0.986118;;;observable;1;0.8543;0.8443;0.7923;-0.052;5611
10398230102470002021-10-03 00:00:00;vf7aafhy6h8888949;10398230102;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-04;1160;ref;47000;11818;2018-11-12;7082;;vu;N;0;2021-10-03;2018-10-04;15800;5979;0.986118;;;observable;1;0.8543;0.8443;0.7923;-0.052;5611
10398229700470002021-10-03 00:00:00;vf7aafhy6h8888955;10398229700;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-04;1160;ref;47000;11818;2018-11-12;7082;;vu;N;0;2021-10-03;2018-10-04;15800;5979;0.986118;;;observable;1;0.8543;0.8443;0.7923;-0.052;5611
10398230403470002021-10-03 00:00:00;vf7aafhy6h8888967;10398230403;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-04;1160;ref;47000;11818;2018-11-12;7082;;vu;N;0;2021-10-03;2018-10-04;15800;5979;0.986118;;;observable;1;0.8543;0.8443;0.7923;-0.052;5611
10398229909470002021-10-03 00:00:00;vf7aafhy6h8889025;10398229909;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-04;1160;ref;47000;11818;2018-11-12;7082;;vu;N;0;2021-10-03;2018-10-04;15800;5979;0.986118;;;observable;1;0.8543;0.8443;0.7923;-0.052;5611
10398229805470002021-10-02 00:00:00;vf7aafhy6h8889026;10398229805;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-03;1200;ref;47000;11809;2018-11-12;7079;;vu;N;0;2021-10-02;2018-10-03;15800;5976;0.986114;;;observable;1;0.8543;0.8442;0.7922;-0.052;5608
10398230009470002021-10-01 00:00:00;vf7aafhy6h8889031;10398230009;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-02;1240;ref;47000;11800;2018-11-12;7075;;vu;N;0;2021-10-01;2018-10-02;15800;5973;0.98611;;;observable;1;0.8543;0.8442;0.7922;-0.052;5605
10398229504470002021-10-01 00:00:00;vf7aafhy6h8889033;10398229504;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-02;1240;ref;47000;11800;2018-11-12;7075;;vu;N;0;2021-10-01;2018-10-02;15800;5973;0.98611;;;observable;1;0.8543;0.8442;0.7922;-0.052;5605
10398229608470002021-10-14 00:00:00;vf7aafhy6h8889034;10398229608;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-15;690;ref;47000;11935;2018-11-12;7128;;vu;N;0;2021-10-14;2018-10-15;15800;6017;0.986164;;;observable;1;0.8543;0.8441;0.7921;-0.052;5646
10398230206470002021-10-01 00:00:00;vf7aafhy6h8889040;10398230206;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-02;1240;ref;47000;11800;2018-11-12;7075;;vu;N;0;2021-10-01;2018-10-02;15800;5973;0.98611;;;observable;1;0.8543;0.8442;0.7922;-0.052;5605
103970179081200002021-10-24 00:00:00;vf7aafhy6h8889105;10397017908;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-10-25;660;ref;120000;11944;2018-11-12;6497;;vu;N;26400;2021-10-24;2018-10-25;15800;5027;0.983823;;;observable;1;0.8543;0.7737;0.7217;-0.052;4689
103984985011200002021-09-18 00:00:00;vf7aafhy6h8889432;10398498501;118229;VO-59-1165-2-22-1-1.30-80---N;CITROEN;NEMO VU;SOCIETE;DIESEL;1.3;MANUELLE;80;N;2018-09-19;4600;ref;120000;11687;2018-11-12;6786;;vu;Y;26400;2021-09-18;2018-09-19;15800;5411;0.985054;;;observable;1;0.8543;0.7974;0.7454;-0.052;5058
10397779409920002020-10-25 00:00:00;vf7bu9hdkhz901050;10397779409;62228;VO-59-3128-2-5-1-1.60-114---O;CITROEN;C4 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;115;O;2018-09-26;4240;mcclbp;92000;24131;2018-11-12;17555;;vp;Y;42000;2020-10-25;2018-09-26;26208;13016;0.987453;;;observable;1;0.8543;0.7414;0.6919;-0.0495;12147
10398480206800002022-10-04 00:00:00;vf7ddhmz6jj679761;10398480206;125025;VO-59-3202-1-2-1-1.20-82---N;CITROEN;C-ELYSEE;BERLINE;ESSENCE;1.2;MANUELLE;82;N;2018-10-02;1590;ref;80000;13029;2018-11-12;7807;;vp;N;8000;2022-10-04;2018-10-02;11458;6217;0.989566;;;observable;1;0.8333;0.7963;0.8068;0.0105;6299
103958659011500002021-10-02 00:00:00;vf7ddyhysjj798643;10395865901;125026;VO-59-3202-2-2-1-1.60-99---N;CITROEN;C-ELYSEE;BERLINE;DIESEL;1.6;MANUELLE;100;N;2018-10-03;3840;ref;150000;14494;2018-11-12;8150;;vp;N;56400;2021-10-02;2018-10-03;13958;5471;0.984394;;;observable;1;0.8333;0.6713;0.6193;-0.052;5047
10398588104700002021-10-21 00:00:00;vf7efbhybjj817267;10398588104;118004;VO-59-1162-2-22-1-1.60-100---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.6;MANUELLE;100;N;2018-10-22;580;ref;70000;15476;2018-11-12;10948;;vu;N;0;2021-10-21;2018-10-22;20450;9242;0.990748;;;observable;1;0.8783;0.8442;0.7922;-0.052;8673
10396250600600002022-10-16 00:00:00;vf7emeb1ajl500308;10396250600;133522;VO-59-4037-4-8-2-0.00-68---N;CITROEN;E-MEHARI;CABRIOLET;ELECTRIQUE;0.0;AUTOMATIQUE;68;N;2018-10-17;580;mcclbp;60000;14458;2018-11-12;6162;;vp;Y;0;2022-10-16;2018-10-17;21250;5269;0.982828;;;observable;1;0.8333;0.8551;0.8656;0.0105;5334
733574320002008-09-11 00:00:00;vf7gbwjyb94276523;733574;8587;VO-59-1162-2-22-1-1.90-70---N;CITROEN;BERLINGO VU;SOCIETE;DIESEL;1.9;MANUELLE;70;N;2006-09-12;32000;mcclbp;32000;3640;2018-11-12;3614;;vu;N;0;2008-09-11;2006-09-12;13450;3051;0.99287;;;observable;1;0.9027;0.8442;0.8442;0;3051
10394552205450002021-09-26 00:00:00;vf7j45gfrjy153392;10394552205;131236;VO-619-4749-1-5-2-1.60-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;180;N;2018-09-27;1400;pneuf0;45000;40189;2018-11-12;31528;;vp;Y;0;2021-09-26;2018-09-27;38583;27587;0.993348;;;nouveau;1;0.7509;0.8750;0.8830;0.008;27839
10399049500450002021-10-18 00:00:00;vf7j45gfrjy154432;10399049500;131236;VO-619-4749-1-5-2-1.60-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;180;N;2018-10-19;490;pneuf0;45000;42718;2018-11-12;33339;;vp;Y;0;2021-10-18;2018-10-19;38917;29171;0.993346;;;nouveau;1;0.7509;0.8750;0.8830;0.008;29438
10395123204450002021-10-23 00:00:00;vf7j45gfrjy165381;10395123204;131237;VO-619-4749-1-5-2-1.60-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;180;N;2018-10-24;290;pneuf0;45000;39196;2018-11-12;30555;;vp;Y;0;2021-10-23;2018-10-24;36333;26736;0.993346;;;nouveau;1;0.8008;0.8750;0.8830;0.008;26980
10394654704800002023-10-24 00:00:00;vf7j45gfrjy169375;10394654704;131237;VO-619-4749-1-5-2-1.60-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;180;N;2018-10-25;260;pneuf0;80000;40330;2018-11-12;26371;;vp;Y;0;2023-10-24;2018-10-25;36333;23075;0.993134;;;nouveau;1;0.8008;0.8750;0.8880;0.013;23418
10399420600300002021-10-25 00:00:00;vf7j45gfrjy173201;10399420600;131236;VO-619-4749-1-5-2-1.60-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;180;N;2018-10-26;140;pneuf0;30000;42123;2018-11-12;33718;;vp;Y;0;2021-10-25;2018-10-26;38917;29503;0.994062;;;nouveau;1;0.7509;0.8750;0.8830;0.008;29773
5127100900002021-06-25 00:00:00;vf7j45ggrjy079504;5127100;129329;VO-619-4749-1-5-2-1.60-225---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;225;N;2018-06-26;10440;pneuf0;90000;47987;2018-11-12;35154;;vp;Y;36000;2021-06-25;2018-06-26;40750;26381;0.990689;;;nouveau;1;0.7509;0.7504;0.7584;0.008;26662
10399093807600002021-07-09 00:00:00;vf7j45ggrjy100844;10399093807;129329;VO-619-4749-1-5-2-1.60-225---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;225;N;2018-07-10;6190;pneuf0;60000;48681;2018-11-12;37708;;vp;Y;6000;2021-07-09;2018-07-10;40750;32212;0.992464;;;nouveau;1;0.7509;0.8542;0.8623;0.008;32514
10396886105900002022-10-04 00:00:00;vf7j45ggrjy128000;10396886105;129329;VO-619-4749-1-5-2-1.60-225---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;225;N;2018-10-05;1600;pneuf0;90000;47924;2018-11-12;32357;;vp;Y;18000;2022-10-04;2018-10-05;40750;26298;0.991989;;;nouveau;1;0.7509;0.8127;0.8233;0.0105;26638
10395676606450002021-11-08 00:00:00;vf7j45ggrjy162923;10395676606;129329;VO-619-4749-1-5-2-1.60-225---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;ESSENCE;1.6;AUTOMATIQUE;225;N;2018-10-09;880;pneuf0;45000;46524;2018-11-12;36250;;vp;Y;0;2021-11-08;2018-10-09;40750;31718;0.99342;;;nouveau;1;0.7509;0.8750;0.8830;0.008;32008
10398244109750002021-09-12 00:00:00;vf7jcyhzjjy065863;10398244109;129328;VO-619-4749-2-5-1-1.50-130---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;1.5;MANUELLE;130;N;2018-09-13;3290;pneuf0;75000;29750;2018-11-12;18842;;vp;N;0;2021-09-12;2018-09-13;29417;16486;0.987359;;;nouveau;1;0.8333;0.8750;0.8229;-0.052;15506
103979417021000002022-10-04 00:00:00;vf7jcyhzjjy069736;10397941702;129327;VO-619-4749-2-5-1-1.50-130---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;1.5;MANUELLE;130;N;2018-10-05;1780;pneuf0;100000;31708;2018-11-12;17002;;vp;Y;0;2022-10-04;2018-10-05;30250;14877;0.987318;;;nouveau;1;0.8571;0.8750;0.8255;-0.0495;14035
5119396500002021-05-27 00:00:00;vf7jcyhzjjy071769;5119396;129317;VO-619-4749-2-5-1-1.50-130---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;1.5;MANUELLE;130;N;2018-05-28;7120;pneuf0;50000;30223;2018-11-12;21011;;vp;N;0;2021-05-27;2018-05-28;29208;18385;0.988819;;;nouveau;1;0.8333;0.8750;0.8230;-0.052;17292
10395128700600002021-09-27 00:00:00;vf7jcyhzjjy093672;10395128700;129325;VO-619-4749-2-5-1-1.50-130---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;1.5;MANUELLE;130;N;2018-09-28;1810;pneuf0;60000;35821;2018-11-12;23288;;vp;N;0;2021-09-27;2018-09-28;34167;20377;0.98824;;;nouveau;1;0.8333;0.8750;0.8230;-0.052;19166
10395215900700002022-10-14 00:00:00;vf7jcyhzjjy106464;10395215900;129326;VO-619-4749-2-5-1-1.50-130---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;1.5;MANUELLE;130;N;2018-10-15;770;pneuf0;70000;33734;2018-11-12;19249;;vp;Y;0;2022-10-14;2018-10-15;33417;16842;0.988654;;;nouveau;1;0.8750;0.8750;0.8254;-0.0495;15889
10396440202750002021-10-01 00:00:00;vf7jcyhzjjy128973;10396440202;129325;VO-619-4749-2-5-1-1.50-130---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;1.5;MANUELLE;130;N;2018-10-02;1990;pneuf0;75000;35177;2018-11-12;22089;;vp;Y;0;2021-10-01;2018-10-02;34833;19328;0.987355;;;nouveau;1;0.8333;0.8750;0.8230;-0.052;18179
10398009906600002022-09-07 00:00:00;vf7jjehzrhy168983;10398009906;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-08;2180;pneuf0;60000;46443;2018-11-12;27482;;vp;Y;0;2022-09-07;2018-09-08;39833;24047;0.989106;;;nouveau;1;0.7509;0.8750;0.8255;-0.0495;22687
10399316708900002021-10-18 00:00:00;vf7jjehzrhy185805;10399316708;129337;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-19;990;pneuf0;90000;40775;2018-11-12;24585;;vp;Y;0;2021-10-18;2018-10-19;35333;21512;0.986468;;;nouveau;1;0.7786;0.8750;0.8230;-0.052;20234
10395750905800002021-04-11 00:00:00;vf7jjehzrjy029656;10395750905;125089;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-04-12;14760;pneuf0;80000;42365;2018-11-12;28374;;vp;Y;0;2021-04-11;2018-04-12;44500;24828;0.987056;;;nouveau;1;0.6704;0.8750;0.8230;-0.052;23353
10391814805900002021-03-12 00:00:00;vf7jjehzrjy032595;10391814805;129336;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-03-13;19070;pneuf0;90000;37857;2018-11-12;25217;;vp;Y;0;2021-03-12;2018-03-13;38500;22065;0.986458;;;nouveau;1;0.8008;0.8750;0.8230;-0.052;20754
103906654001000002020-04-12 00:00:00;vf7jjehzrjy036633;10390665400;125089;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-04-13;27530;pneuf0;100000;42381;2018-11-12;30825;;vp;Y;37600;2020-04-12;2018-04-13;44500;22961;0.983059;;;nouveau;1;0.6704;0.7449;0.6954;-0.0495;21435
10398854506600002021-10-15 00:00:00;vf7jjehzrjy040632;10398854506;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-16;820;pneuf0;60000;48023;2018-11-12;30984;;vp;Y;0;2021-10-15;2018-10-16;39833;27111;0.988237;;;nouveau;1;0.7509;0.8750;0.8230;-0.052;25500
51118831500002022-03-26 00:00:00;vf7jjehzrjy040654;5111883;125089;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-03-27;22400;pneuf0;150000;44325;2018-11-12;23420;;vp;Y;25200;2022-03-26;2018-03-27;44500;18450;0.985078;;;nouveau;1;0.6704;0.7878;0.7383;-0.0495;17291
51119071100002021-03-21 00:00:00;vf7jjehzrjy041660;5111907;129334;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-03-22;22400;pneuf0;110000;36881;2018-11-12;23597;;vp;Y;16400;2021-03-21;2018-03-22;39250;19308;0.985274;;;nouveau;1;0.7509;0.8182;0.7662;-0.052;18081
51171431100002020-05-15 00:00:00;vf7jjehzrjy046844;5117143;129334;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-05-16;25320;pneuf0;110000;37657;2018-11-12;26387;;vp;Y;47600;2020-05-15;2018-05-16;39250;18743;0.982169;;;nouveau;1;0.7509;0.7103;0.6608;-0.0495;17437
10393399300800002020-05-29 00:00:00;vf7jjehzrjy068775;10393399300;129336;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-05-30;16880;pneuf0;80000;37144;2018-11-12;27237;;vp;Y;17600;2020-05-29;2018-05-30;38500;22173;0.984784;;;nouveau;1;0.8008;0.8141;0.7646;-0.0495;20825
10394745102750002021-09-20 00:00:00;vf7jjehzrjy092537;10394745102;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-21;2740;pneuf0;75000;45863;2018-11-12;28948;;vp;Y;0;2021-09-20;2018-09-21;39833;25329;0.987357;;;nouveau;1;0.7509;0.8750;0.8230;-0.052;23824
5130223800002020-07-10 00:00:00;vf7jjehzrjy100703;5130223;129337;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-07-11;12270;pneuf0;80000;34518;2018-11-12;24791;;vp;Y;17600;2020-07-10;2018-07-11;35333;20183;0.984817;;;nouveau;1;0.7786;0.8141;0.7646;-0.0495;18956
5130574900002020-07-11 00:00:00;vf7jjehzrjy100705;5130574;129337;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-07-12;13680;pneuf0;90000;34411;2018-11-12;24232;;vp;Y;27600;2020-07-11;2018-07-12;35333;18889;0.983945;;;nouveau;1;0.7786;0.7795;0.7300;-0.0495;17690
10398489607750002023-09-27 00:00:00;vf7jjehzrjy102846;10398489607;129336;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-28;1360;pneuf0;75000;39050;2018-11-12;20054;;vp;Y;0;2023-09-27;2018-09-28;38500;17548;0.989087;;;nouveau;1;0.8008;0.8750;0.8280;-0.047;16605
5130576750002021-07-12 00:00:00;vf7jjehzrjy102887;5130576;129334;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-07-13;7530;pneuf0;75000;38127;2018-11-12;24781;;vp;Y;0;2021-07-12;2018-07-13;39250;21684;0.987358;;;nouveau;1;0.7509;0.8750;0.8230;-0.052;20395
103951880011000002020-10-09 00:00:00;vf7jjehzrjy105119;10395188001;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-10;2880;pneuf0;100000;40182;2018-11-12;26364;;vp;Y;37600;2020-10-09;2018-10-10;39833;19639;0.983061;;;nouveau;1;0.7509;0.7449;0.6954;-0.0495;18334
10399292903450002021-10-18 00:00:00;vf7jjehzrjy107539;10399292903;129334;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-19;490;pneuf0;45000;43006;2018-11-12;28652;;vp;Y;0;2021-10-18;2018-10-19;39250;25071;0.989123;;;nouveau;1;0.7509;0.8750;0.8230;-0.052;23581
103979836091250002023-09-11 00:00:00;vf7jjehzrjy117272;10397983609;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-12;3360;pneuf0;125000;43833;2018-11-12;20307;;vp;Y;0;2023-09-11;2018-09-12;39833;17769;0.9873;;;nouveau;1;0.7509;0.8750;0.8280;-0.047;16815
10398446107450002021-09-27 00:00:00;vf7jjehzrjy119000;10398446107;129336;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-28;1360;pneuf0;45000;40361;2018-11-12;27109;;vp;Y;0;2021-09-27;2018-09-28;38500;23720;0.989126;;;nouveau;1;0.8008;0.8750;0.8230;-0.052;22310
10397138002450002021-09-12 00:00:00;vf7jjehzrjy119007;10397138002;129336;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-13;1970;pneuf0;45000;41885;2018-11-12;28290;;vp;Y;0;2021-09-12;2018-09-13;38500;24754;0.989128;;;nouveau;1;0.8008;0.8750;0.8230;-0.052;23283
10398457907450002021-09-27 00:00:00;vf7jjehzrjy119025;10398457907;129336;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-28;1360;pneuf0;45000;39468;2018-11-12;26510;;vp;N;0;2021-09-27;2018-09-28;38500;23196;0.989126;;;nouveau;1;0.8008;0.8750;0.8230;-0.052;21817
103990270001050002021-10-17 00:00:00;vf7jjehzrjy119095;10399027000;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-18;1250;pneuf0;105000;43898;2018-11-12;25612;;vp;Y;11400;2021-10-17;2018-10-18;40167;21400;0.985582;;;nouveau;1;0.7509;0.8355;0.7835;-0.052;20068
10399049201900002021-10-21 00:00:00;vf7jjehzrjy120887;10399049201;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-22;740;pneuf0;90000;45975;2018-11-12;27682;;vp;Y;0;2021-10-21;2018-10-22;40167;24222;0.986467;;;nouveau;1;0.7509;0.8750;0.8230;-0.052;22783
10399317200750002021-11-23 00:00:00;vf7jjehzrjy120919;10399317200;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-24;470;pneuf0;75000;45397;2018-11-12;28012;;vp;Y;0;2021-11-23;2018-10-24;40167;24510;0.987473;;;nouveau;1;0.7509;0.8750;0.8230;-0.052;23053
103987186031000002022-10-01 00:00:00;vf7jjehzrjy120920;10398718603;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-02;1990;pneuf0;100000;46456;2018-11-12;24942;;vp;Y;0;2022-10-01;2018-10-02;39833;21824;0.987319;;;nouveau;1;0.7509;0.8750;0.8255;-0.0495;20589
103979156091000002021-09-26 00:00:00;vf7jjehzrjy124331;10397915609;129335;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-09-27;3110;pneuf0;100000;47679;2018-11-12;28428;;vp;Y;6400;2021-09-26;2018-09-27;39833;24245;0.985881;;;nouveau;1;0.7509;0.8529;0.8009;-0.052;22767
10396475904900002021-10-18 00:00:00;vf7jjehzrjy130002;10396475904;129336;VO-619-4749-2-5-2-2.00-180---N;DS AUTOMOBILES;DS 7 CROSSBACK;4X4 S.U.V;DIESEL;2.0;AUTOMATIQUE;180;N;2018-10-19;990;pneuf0;90000;42130;2018-11-12;25402;;vp;Y;0;2021-10-18;2018-10-19;38500;22227;0.986468;;;nouveau;1;0.8008;0.8750;0.8230;-0.052;20906
